Stichtag;Geschlecht;Staatsangehörigkeit;Bundesland Schlüssel;Bundesland;Berufsabschluss;Sozialversicherungspflichtig Beschäftigte (SvB)
Jul 22;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;12.540
Jul 22;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;16.710
Jul 22;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;16.590
Jul 22;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;29.940
Jul 22;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;37.450
Jul 22;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;19.870
Jul 22;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.240
Jul 22;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.010
Jul 22;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;3.610
Jul 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;95.980
Jul 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;116.320
Jul 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;64.980
Jul 22;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;42.420
Jul 22;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;60.970
Jul 22;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;42.990
Jul 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;19.100
Jul 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;25.800
Jul 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;11.660
Jul 22;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;88.790
Jul 22;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;133.850
Jul 22;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;62.040
Jul 22;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;84.670
Jul 22;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;143.050
Jul 22;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;90.590
Jul 22;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;4.700
Jul 22;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.330
Jul 22;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.100
Jul 22;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;19.460
Jul 22;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;25.930
Jul 22;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;52.260
Jul 22;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;4.940
Jul 22;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;8.690
Jul 22;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;7.310
Jul 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.150
Jul 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;3.760
Jul 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.060
Jul 22;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;6.180
Jul 22;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;13.060
Jul 22;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;12.590
Jul 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;3.080
Jul 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;4.220
Jul 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;3.870
Jul 22;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;4.610
Jul 22;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;6.310
Jul 22;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;4.840
Jul 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;47.420
Jul 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;322.200
Jul 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;64.140
Jul 22;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;39.460
Jul 22;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;228.680
Jul 22;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;119.210
Jul 22;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;130.610
Jul 22;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;912.590
Jul 22;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;186.940
Jul 22;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.660
Jul 22;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;83.280
Jul 22;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;27.190
Jul 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;343.260
Jul 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.860.950
Jul 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;519.090
Jul 22;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;105.840
Jul 22;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;642.220
Jul 22;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;229.560
Jul 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;68.930
Jul 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;425.680
Jul 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;86.480
Jul 22;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;197.590
Jul 22;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.220.440
Jul 22;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;358.140
Jul 22;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;205.690
Jul 22;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.552.940
Jul 22;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;428.870
Jul 22;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;17.930
Jul 22;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;111.600
Jul 22;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;21.690
Jul 22;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;61.460
Jul 22;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;348.020
Jul 22;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;215.570
Jul 22;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;25.890
Jul 22;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;279.340
Jul 22;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;60.420
Jul 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;18.340
Jul 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;202.990
Jul 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;40.810
Jul 22;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;42.460
Jul 22;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;525.140
Jul 22;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;144.200
Jul 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;21.690
Jul 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;280.820
Jul 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;53.250
Jul 22;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;19.760
Jul 22;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;272.840
Jul 22;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;55.240
Jun 22;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;8.240
Jun 22;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;10.680
Jun 22;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;5.930
Jun 22;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;12.450
Jun 22;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;16.670
Jun 22;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;16.590
Jun 22;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;30.030
Jun 22;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;37.500
Jun 22;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;19.860
Jun 22;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.260
Jun 22;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.010
Jun 22;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;3.600
Jun 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;95.990
Jun 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;116.510
Jun 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;64.880
Jun 22;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;42.540
Jun 22;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;61.060
Jun 22;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;42.790
Jun 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;19.130
Jun 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;25.790
Jun 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;11.600
Jun 22;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;88.990
Jun 22;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;134.330
Jun 22;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;62.000
Jun 22;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;84.450
Jun 22;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;143.210
Jun 22;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;90.700
Jun 22;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;4.750
Jun 22;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.370
Jun 22;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.110
Jun 22;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;19.520
Jun 22;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;25.990
Jun 22;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;52.280
Jun 22;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;4.840
Jun 22;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;8.630
Jun 22;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;7.300
Jun 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.110
Jun 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;3.720
Jun 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.090
Jun 22;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;6.210
Jun 22;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;13.020
Jun 22;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;12.530
Jun 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;3.070
Jun 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;4.190
Jun 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;3.860
Jun 22;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;4.590
Jun 22;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;6.270
Jun 22;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;4.840
Jun 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;47.900
Jun 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;323.260
Jun 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;64.520
Jun 22;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;39.980
Jun 22;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;229.730
Jun 22;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;120.330
Jun 22;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;132.070
Jun 22;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;915.660
Jun 22;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;188.670
Jun 22;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.730
Jun 22;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;83.470
Jun 22;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;27.240
Jun 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;346.370
Jun 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.868.020
Jun 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;520.080
Jun 22;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;107.250
Jun 22;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;645.180
Jun 22;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;230.800
Jun 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;70.230
Jun 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;427.140
Jun 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;86.970
Jun 22;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;199.800
Jun 22;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.226.970
Jun 22;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;360.730
Jun 22;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;208.220
Jun 22;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.559.010
Jun 22;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;430.660
Jun 22;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;18.180
Jun 22;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;112.610
Jun 22;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;21.860
Jun 22;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;62.140
Jun 22;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;349.270
Jun 22;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;216.900
Jun 22;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;26.160
Jun 22;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;280.660
Jun 22;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;60.870
Jun 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;18.630
Jun 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;204.180
Jun 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.180
Jun 22;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;42.820
Jun 22;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;527.030
Jun 22;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;144.560
Jun 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;21.970
Jun 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;282.110
Jun 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;53.670
Jun 22;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;19.970
Jun 22;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;274.280
Jun 22;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;55.580
Mai 22;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;8.260
Mai 22;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;10.700
Mai 22;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;5.830
Mai 22;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;12.320
Mai 22;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;16.570
Mai 22;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;16.430
Mai 22;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;29.820
Mai 22;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;37.370
Mai 22;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;19.530
Mai 22;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.260
Mai 22;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;4.990
Mai 22;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;3.530
Mai 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;95.600
Mai 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;116.240
Mai 22;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;64.380
Mai 22;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;42.160
Mai 22;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;60.760
Mai 22;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;42.150
Mai 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;18.830
Mai 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;25.630
Mai 22;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;11.480
Mai 22;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;88.330
Mai 22;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;133.720
Mai 22;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;61.290
Mai 22;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;83.740
Mai 22;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;142.530
Mai 22;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;89.550
Mai 22;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;4.690
Mai 22;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.320
Mai 22;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.060
Mai 22;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;19.500
Mai 22;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;25.840
Mai 22;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;51.620
Mai 22;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;4.680
Mai 22;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;8.400
Mai 22;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;7.170
Mai 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.030
Mai 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;3.630
Mai 22;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.000
Mai 22;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;6.090
Mai 22;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;12.820
Mai 22;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;12.290
Mai 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;2.900
Mai 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;4.150
Mai 22;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;3.760
Mai 22;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;4.540
Mai 22;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;6.160
Mai 22;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;4.720
Mai 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;48.360
Mai 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;324.090
Mai 22;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;64.310
Mai 22;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;40.220
Mai 22;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;230.140
Mai 22;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;119.970
Mai 22;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;132.800
Mai 22;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;917.660
Mai 22;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;188.100
Mai 22;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.880
Mai 22;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;83.690
Mai 22;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;27.140
Mai 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;349.340
Mai 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.873.160
Mai 22;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;519.840
Mai 22;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;107.830
Mai 22;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;646.240
Mai 22;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;230.030
Mai 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;70.630
Mai 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;428.080
Mai 22;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;86.620
Mai 22;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;201.230
Mai 22;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.229.070
Mai 22;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;359.660
Mai 22;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;209.320
Mai 22;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.561.230
Mai 22;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;429.420
Mai 22;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;18.280
Mai 22;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;112.990
Mai 22;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;21.790
Mai 22;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;62.770
Mai 22;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;350.860
Mai 22;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;216.370
Mai 22;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;26.190
Mai 22;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;280.570
Mai 22;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;60.890
Mai 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;18.640
Mai 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;204.410
Mai 22;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.140
Mai 22;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;43.040
Mai 22;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;528.000
Mai 22;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;144.400
Mai 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;22.110
Mai 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;282.840
Mai 22;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;53.640
